Date,Open,High,Low,Close,Volume
10/15/2020,"217.10","220.36","216.01","219.66","22,733,061"
10/14/2020,"223.00","224.22","219.13","220.86","23,451,711"
10/13/2020,"222.72","225.21","220.43","222.86","28,950,840"
10/12/2020,"218.79","223.86","216.81","221.40","40,461,367"
10/09/2020,"211.23","215.86","211.23","215.81","26,458,051"
10/08/2020,"210.51","211.19","208.32","210.58","19,925,840"
10/07/2020,"207.06","210.11","206.72","209.83","25,681,051"
10/06/2020,"208.82","210.18","204.82","205.91","28,554,260"
10/05/2020,"207.22","210.41","206.98","210.38","21,331,561"
10/02/2020,"208.00","210.99","205.54","206.19","33,154,781"
10/01/2020,"213.49","213.99","211.32","212.46","27,158,420"
09/30/2020,"207.73","211.98","206.54","210.33","33,829,090"
09/29/2020,"209.35","210.07","206.81","207.26","24,464,471"
09/28/2020,"210.88","212.57","208.06","209.44","32,004,939"
09/25/2020,"203.55","209.04","202.54","207.82","29,437,311"
09/24/2020,"199.85","205.57","199.20","203.19","31,202,490"
09/23/2020,"207.90","208.10","200.03","200.59","30,803,779"
09/22/2020,"205.06","208.10","202.08","207.42","33,517,070"
09/21/2020,"197.19","202.71","196.38","202.54","39,839,660"
09/18/2020,"202.80","203.65","196.25","200.39","55,225,328"
09/17/2020,"200.05","204.33","199.96","202.91","34,011,262"
09/16/2020,"210.62","210.65","204.64","205.05","26,372,461"
09/15/2020,"208.42","209.78","206.93","208.78","21,823,939"
09/14/2020,"204.24","209.20","204.03","205.41","30,375,770"
09/11/2020,"207.20","208.63","201.24","204.03","33,620,070"
09/10/2020,"213.40","214.74","204.11","205.37","35,461,512"
09/09/2020,"207.60","214.84","206.70","211.29","45,678,992"
09/08/2020,"206.50","210.03","202.20","202.66","52,924,328"
09/04/2020,"215.10","218.36","205.19","214.25","59,664,070"
09/03/2020,"229.27","229.31","214.96","217.30","58,400,289"
09/02/2020,"227.97","232.86","227.35","231.65","34,080,840"
09/01/2020,"225.51","227.45","224.43","227.27","25,791,240"
08/31/2020,"227.00","228.70","224.31","225.53","28,774,160"
08/28/2020,"228.18","230.64","226.58","228.91","26,292,900"
08/27/2020,"222.89","231.15","219.40","226.58","57,602,199"
08/26/2020,"217.88","222.09","217.36","221.15","39,600,832"
08/25/2020,"213.10","216.61","213.10","216.47","23,043,699"
08/24/2020,"214.79","215.52","212.43","213.69","25,460,150"
08/21/2020,"213.86","216.25","212.85","213.02","36,249,320"
08/20/2020,"209.54","215.00","208.91","214.58","26,981,480"
08/19/2020,"211.49","212.10","209.25","209.70","27,627,561"
08/18/2020,"210.53","212.36","209.21","211.49","21,336,170"
08/17/2020,"209.60","211.19","208.92","210.28","20,184,760"
08/14/2020,"208.76","209.59","207.51","208.90","17,958,939"
08/13/2020,"209.44","211.35","208.15","208.70","22,588,869"
08/12/2020,"205.29","210.28","204.75","209.19","28,041,359"
08/11/2020,"207.16","207.65","203.14","203.38","36,446,461"
08/10/2020,"211.67","211.88","206.35","208.25","36,716,461"
08/07/2020,"214.85","215.70","210.93","212.48","27,820,420"
08/06/2020,"212.34","216.37","211.55","216.35","32,656,840"
08/05/2020,"214.90","215.00","211.57","212.94","28,858,619"
08/04/2020,"214.17","214.77","210.31","213.29","49,280,059"
08/03/2020,"211.52","217.64","210.44","216.54","78,983,008"
07/31/2020,"204.40","205.10","199.01","205.01","51,247,969"
07/30/2020,"201.00","204.46","199.57","203.90","25,079,600"
07/29/2020,"202.50","204.65","202.01","204.06","19,632,600"
07/28/2020,"203.61","204.70","201.74","202.02","23,251,391"
07/27/2020,"201.47","203.97","200.86","203.85","30,160,869"
07/24/2020,"200.42","202.86","197.51","201.30","39,826,992"
07/23/2020,"207.19","210.92","202.15","202.54","67,457,039"
07/22/2020,"209.20","212.30","208.39","211.75","49,605,688"
07/21/2020,"213.66","213.94","208.03","208.75","38,105,781"
07/20/2020,"205.00","212.30","203.01","211.60","36,884,840"
07/17/2020,"204.47","205.04","201.39","202.88","31,635,279"
07/16/2020,"205.40","205.70","202.31","203.92","29,940,650"
07/15/2020,"209.56","211.33","205.03","208.04","32,179,410"
07/14/2020,"206.13","208.85","202.03","208.35","37,591,820"
07/13/2020,"214.48","215.80","206.50","207.07","38,135,609"
07/10/2020,"213.62","214.08","211.08","213.67","26,177,631"
07/09/2020,"216.33","216.38","211.47","214.32","33,121,680"
07/08/2020,"210.07","213.26","208.69","212.83","33,600,031"
07/07/2020,"210.45","214.67","207.99","208.25","33,600,727"
07/06/2020,"208.83","211.13","208.09","210.70","31,897,631"
07/02/2020,"205.68","208.02","205.00","206.26","29,315,760"
07/01/2020,"203.14","206.35","201.77","204.70","32,061,211"
06/30/2020,"197.88","204.40","197.74","203.51","34,310,281"
06/29/2020,"195.78","198.53","193.55","198.44","26,701,590"
06/26/2020,"199.73","199.89","194.88","196.33","54,675,781"
06/25/2020,"197.80","200.61","195.47","200.34","27,803,930"
06/24/2020,"201.60","203.25","196.56","197.84","36,740,648"
06/23/2020,"202.09","203.95","201.43","201.91","30,917,449"
06/22/2020,"195.79","200.76","195.23","200.57","32,818,930"
06/19/2020,"198.59","199.29","194.37","195.15","44,441,141"
06/18/2020,"194.00","196.49","194.00","196.32","23,061,650"
06/17/2020,"195.03","196.32","193.69","194.24","25,687,820"
06/16/2020,"192.89","195.58","191.46","193.57","42,556,660"
06/15/2020,"184.58","190.82","184.01","188.94","32,770,191"
06/12/2020,"190.54","191.72","185.18","187.74","43,373,594"
06/11/2020,"193.13","195.76","186.07","186.27","52,854,672"
06/10/2020,"191.13","198.52","191.01","196.84","43,872,328"
06/09/2020,"188.00","190.70","187.26","189.80","29,783,920"
06/08/2020,"185.94","188.55","184.44","188.36","33,211,590"
06/05/2020,"182.62","187.73","182.01","187.20","39,893,641"
06/04/2020,"184.30","185.84","182.30","182.92","28,761,811"
06/03/2020,"184.82","185.94","183.58","185.36","27,311,020"
06/02/2020,"184.25","185.00","181.35","184.91","30,794,590"
06/01/2020,"182.54","183.00","181.46","182.83","22,668,820"
05/29/2020,"182.73","184.27","180.41","183.25","42,146,719"
05/28/2020,"180.74","184.15","180.38","181.40","33,831,820"
05/27/2020,"180.20","181.99","176.60","181.81","39,517,152"
05/26/2020,"186.34","186.50","181.10","181.57","36,073,609"
05/22/2020,"183.19","184.46","182.54","183.51","20,826,900"
05/21/2020,"185.40","186.67","183.29","183.43","29,119,510"
05/20/2020,"184.81","185.85","183.94","185.66","31,261,330"
05/19/2020,"185.03","186.60","183.49","183.63","26,799,119"
05/18/2020,"185.75","186.20","183.96","184.91","35,306,621"
05/15/2020,"179.06","187.06","177.00","183.16","46,610,379"
05/14/2020,"177.54","180.69","175.68","180.53","41,873,910"
05/13/2020,"182.55","184.05","176.54","179.75","44,711,488"
05/12/2020,"186.80","187.04","182.30","182.51","32,038,199"
05/11/2020,"183.15","187.51","182.85","186.74","30,892,660"
05/08/2020,"184.98","185.00","183.36","184.68","30,912,641"
05/07/2020,"184.17","184.55","182.58","183.60","28,315,990"
05/06/2020,"182.08","184.20","181.63","182.54","32,139,301"
05/05/2020,"180.62","183.65","179.90","180.76","36,839,168"
05/04/2020,"174.49","179.00","173.80","178.84","30,372,859"
05/01/2020,"175.80","178.64","174.01","174.57","39,370,473"
04/30/2020,"180.00","180.40","176.23","179.21","53,875,859"
04/29/2020,"173.22","177.68","171.88","177.43","51,286,559"
04/28/2020,"175.59","175.67","169.39","169.81","34,392,688"
04/27/2020,"176.59","176.90","173.30","174.05","33,194,379"
04/24/2020,"172.06","174.56","170.71","174.55","34,305,320"
04/23/2020,"174.11","175.06","170.91","171.42","32,790,801"
04/22/2020,"171.39","174.00","170.82","173.52","34,651,602"
04/21/2020,"173.50","173.67","166.11","167.82","56,203,754"
04/20/2020,"176.63","178.75","174.99","175.06","36,669,559"
04/17/2020,"179.50","180.00","175.87","178.60","52,765,633"
04/16/2020,"174.30","177.28","172.90","177.04","50,479,609"
04/15/2020,"171.20","173.57","169.24","171.88","40,940,832"
04/14/2020,"169.00","173.75","168.00","173.70","52,874,340"
04/13/2020,"164.35","165.57","162.30","165.51","41,905,262"
04/09/2020,"166.36","167.37","163.33","165.14","51,431,781"
04/08/2020,"165.67","166.67","163.50","165.13","48,318,230"
04/07/2020,"169.59","170.00","163.26","163.49","62,769,039"
04/06/2020,"160.32","166.50","157.58","165.27","66,788,400"
04/03/2020,"155.10","157.38","152.19","153.83","41,243,281"
04/02/2020,"151.86","155.48","150.36","155.26","49,630,738"
04/01/2020,"153.00","157.75","150.82","152.11","57,969,930"
03/31/2020,"159.40","164.78","156.56","157.71","77,927,195"
03/30/2020,"152.44","160.60","150.01","160.23","63,420,328"
03/27/2020,"151.75","154.89","149.20","149.70","57,042,289"
03/26/2020,"148.40","156.66","148.37","156.11","64,694,434"
03/25/2020,"148.91","154.33","144.44","146.92","75,638,227"
03/24/2020,"143.75","149.60","141.27","148.34","82,516,727"
03/23/2020,"137.01","140.57","132.52","135.98","78,975,188"
03/20/2020,"146.00","147.10","135.86","137.35","84,866,227"
03/19/2020,"142.77","150.15","139.00","142.71","85,922,656"
03/18/2020,"138.00","146.00","135.02","140.40","81,593,172"
03/17/2020,"140.00","147.50","135.00","146.57","81,059,820"
03/16/2020,"140.00","149.35","135.00","135.42","87,905,875"
03/13/2020,"147.50","161.91","140.73","158.83","92,727,445"
03/12/2020,"145.30","153.47","138.58","139.06","93,226,367"
03/11/2020,"157.13","157.70","151.15","153.63","56,504,301"
03/10/2020,"158.16","161.03","152.58","160.92","65,354,391"
03/09/2020,"151.00","157.75","150.00","150.62","70,419,273"
03/06/2020,"162.61","163.11","156.00","161.57","72,821,055"
03/05/2020,"166.05","170.87","165.69","166.27","47,817,246"
03/04/2020,"168.49","170.70","165.62","170.55","49,814,379"
03/03/2020,"173.80","175.00","162.26","164.51","71,677,023"
03/02/2020,"165.31","172.92","162.31","172.79","71,030,805"
