Date,Open,High,Low,Close,Volume
09/29/2020,"148.37","148.97","146.21","147.41","1,624,154"
09/28/2020,"148.00","150.31","147.41","147.68","2,212,705"
09/25/2020,"143.89","146.70","143.01","145.91","1,848,864"
09/24/2020,"144.02","147.44","142.73","145.14","2,138,815"
09/23/2020,"147.48","148.91","143.60","144.38","2,420,134"
09/22/2020,"145.01","147.50","144.50","147.15","2,579,515"
09/21/2020,"148.56","149.50","143.87","145.33","4,278,168"
09/18/2020,"153.68","156.21","152.06","152.39","5,113,545"
09/17/2020,"149.85","156.25","149.15","153.87","4,487,016"
09/16/2020,"150.00","151.98","148.37","151.11","3,304,216"
09/15/2020,"154.20","154.47","148.36","148.60","4,092,442"
09/14/2020,"154.00","154.80","152.21","153.51","2,569,372"
09/11/2020,"150.48","154.40","150.24","153.83","3,237,065"
09/10/2020,"152.01","153.25","148.75","149.86","4,386,987"
09/09/2020,"149.80","155.48","149.21","152.69","5,345,097"
09/08/2020,"147.00","150.76","145.72","148.52","4,775,229"
09/04/2020,"148.70","150.78","146.04","148.18","5,129,423"
09/03/2020,"148.59","151.20","145.30","146.76","4,479,077"
09/02/2020,"146.87","149.55","146.40","149.27","4,515,508"
09/01/2020,"141.67","146.12","140.91","146.05","2,675,700"
08/31/2020,"143.50","143.60","142.27","142.31","2,886,503"
08/28/2020,"144.28","145.85","142.69","143.63","3,698,733"
08/27/2020,"142.13","144.34","141.28","143.37","3,010,304"
08/26/2020,"140.48","142.44","139.81","141.83","2,380,282"
08/25/2020,"142.67","144.93","140.54","141.15","2,467,632"
08/24/2020,"139.76","142.25","139.08","141.68","2,921,741"
08/21/2020,"136.80","139.00","136.80","138.43","2,524,615"
08/20/2020,"136.02","137.98","135.65","137.48","2,279,982"
08/19/2020,"138.50","139.92","137.46","138.02","1,849,463"
08/18/2020,"138.95","140.11","138.08","138.37","1,563,172"
08/17/2020,"140.15","140.60","138.30","138.72","2,284,055"
08/14/2020,"139.45","140.89","138.77","139.96","2,038,515"
08/13/2020,"141.60","142.74","139.77","140.67","2,939,915"
08/12/2020,"143.95","144.17","141.33","142.57","2,541,382"
08/11/2020,"144.02","146.20","142.29","142.53","4,206,018"
08/10/2020,"135.73","142.16","135.68","142.02","5,181,635"
08/07/2020,"134.00","135.11","132.52","134.92","2,223,882"
08/06/2020,"134.52","135.21","133.70","134.39","2,446,351"
08/05/2020,"132.78","135.94","132.61","134.97","2,810,166"
08/04/2020,"131.37","132.44","130.67","131.52","2,301,841"
08/03/2020,"132.30","133.00","131.10","131.78","2,852,684"
07/31/2020,"132.43","135.15","130.21","132.88","6,782,180"
07/30/2020,"139.08","139.10","135.97","136.73","3,063,503"
07/29/2020,"138.58","141.08","137.80","140.53","2,338,324"
07/28/2020,"138.94","139.99","137.92","138.03","2,029,926"
07/27/2020,"137.15","140.34","137.06","139.89","2,507,222"
07/24/2020,"137.20","138.69","136.85","137.58","2,036,293"
07/23/2020,"136.90","137.52","135.71","136.60","1,613,733"
07/22/2020,"135.25","137.87","135.19","136.98","2,157,207"
07/21/2020,"134.77","137.18","134.43","135.87","3,227,610"
07/20/2020,"135.76","136.95","134.26","134.63","2,478,030"
07/17/2020,"137.87","138.43","136.53","136.90","2,458,342"
07/16/2020,"138.30","140.99","137.60","138.56","3,621,549"
07/15/2020,"140.17","140.17","137.11","138.36","4,915,229"
07/14/2020,"130.32","137.31","129.23","136.88","6,540,786"
07/13/2020,"129.42","132.09","128.85","130.57","3,708,394"
07/10/2020,"125.97","128.23","125.82","128.01","2,691,466"
07/09/2020,"127.54","128.35","125.12","125.73","2,663,516"
07/08/2020,"129.33","129.33","126.47","128.13","2,279,934"
07/07/2020,"127.74","128.75","126.80","127.20","2,018,252"
07/06/2020,"130.13","130.50","128.17","129.43","2,491,938"
07/02/2020,"128.25","130.34","127.19","127.72","2,527,521"
07/01/2020,"129.38","129.40","125.88","126.06","2,807,787"
