Date,Open,High,Low,Close,Volume
12/30/2024,"588.75","596.94","585.58","591.24","7,025,864"
12/27/2024,"599.41","601.85","589.80","599.81","8,084,229"
12/26/2024,"605.48","606.30","598.94","603.35","6,091,239"
12/24/2024,"602.72","607.99","599.28","607.75","4,726,056"
12/23/2024,"589.60","601.09","586.25","599.85","10,205,750"
12/20/2024,"590.58","603.11","580.00","585.25","48,989,391"
12/19/2024,"610.39","611.52","595.00","595.57","14,958,080"
12/18/2024,"621.00","627.36","596.32","597.19","17,075,480"
12/17/2024,"626.17","632.37","616.54","619.44","12,897,840"
12/16/2024,"629.98","631.15","618.58","624.24","10,885,630"
12/13/2024,"627.22","631.08","616.89","620.35","8,453,349"
12/12/2024,"631.50","636.66","627.21","630.79","7,474,717"
12/11/2024,"623.37","638.40","621.53","632.68","10,837,230"
12/10/2024,"617.56","625.59","612.74","619.32","10,938,850"
12/09/2024,"623.93","626.40","606.17","613.57","11,426,020"
12/06/2024,"610.10","629.79","608.53","623.77","16,935,500"
12/05/2024,"617.08","619.90","607.05","608.93","8,081,212"
12/04/2024,"612.96","617.78","605.10","613.78","14,697,010"
12/03/2024,"595.00","614.20","591.25","613.65","14,907,160"
12/02/2024,"577.50","594.50","575.57","592.83","12,522,370"
11/29/2024,"569.00","578.46","566.90","574.32","7,130,519"
11/27/2024,"574.89","574.98","564.10","569.20","7,200,228"
11/26/2024,"566.00","577.50","565.20","573.54","10,356,550"
11/25/2024,"562.10","572.59","556.39","565.11","13,599,830"
11/22/2024,"563.55","563.83","554.59","559.14","9,164,004"
11/21/2024,"569.52","570.00","549.05","563.09","11,154,750"
11/20/2024,"562.93","566.35","554.20","565.52","9,797,339"
11/19/2024,"551.86","561.43","550.60","561.09","9,522,445"
11/18/2024,"557.04","559.90","550.09","554.40","14,346,720"
11/15/2024,"571.22","572.57","551.50","554.08","17,712,859"
11/14/2024,"577.00","580.76","573.01","577.16","11,053,740"
11/13/2024,"582.61","585.64","575.17","580.00","10,757,580"
11/12/2024,"588.55","599.66","580.38","584.82","16,287,720"
11/11/2024,"586.36","587.00","576.51","583.17","10,209,050"
11/08/2024,"591.54","593.10","584.52","589.34","9,415,699"
11/07/2024,"576.89","594.80","575.21","591.70","14,653,710"
11/06/2024,"562.75","573.00","555.17","572.05","18,305,430"
11/05/2024,"567.31","573.48","566.67","572.43","9,775,379"
11/04/2024,"564.10","568.69","557.89","560.68","12,064,600"
11/01/2024,"567.61","573.67","562.56","567.16","15,303,240"
10/31/2024,"585.00","589.90","563.01","567.58","26,838,400"
10/30/2024,"600.98","601.20","589.38","591.80","26,864,930"
10/29/2024,"580.15","593.67","575.40","593.28","13,019,090"
10/28/2024,"582.00","583.75","574.12","578.16","10,925,130"
10/25/2024,"573.94","581.29","571.72","573.25","11,337,870"
10/24/2024,"567.13","568.88","561.52","567.78","7,184,651"
10/23/2024,"579.97","585.00","562.50","563.69","14,248,420"
10/22/2024,"574.29","583.53","572.12","582.01","8,544,463"
10/21/2024,"576.03","577.24","569.11","575.16","8,171,879"
10/18/2024,"581.10","583.97","575.25","576.47","7,694,274"
10/17/2024,"583.33","584.97","575.20","576.93","8,701,158"
10/16/2024,"581.40","582.08","574.03","576.79","11,268,380"
10/15/2024,"590.16","590.61","580.14","586.27","9,564,236"
10/14/2024,"594.22","600.10","589.96","590.42","8,251,971"
10/11/2024,"584.83","591.21","582.71","589.95","8,587,051"
10/10/2024,"587.57","590.23","582.52","583.83","7,740,449"
10/09/2024,"593.99","594.39","581.61","590.51","9,529,707"
10/08/2024,"589.69","593.56","585.97","592.89","7,857,377"
10/07/2024,"598.22","602.95","584.04","584.78","12,014,200"
10/04/2024,"583.73","596.85","581.43","595.94","14,199,790"
10/03/2024,"570.15","583.36","568.73","582.77","11,580,980"
10/02/2024,"574.86","576.00","569.34","572.81","6,524,650"
10/01/2024,"577.98","583.04","570.10","576.47","15,259,270"
09/30/2024,"567.70","574.68","564.80","572.44","12,807,210"
09/27/2024,"570.10","570.84","564.51","567.36","9,398,367"
09/26/2024,"575.73","577.40","562.35","567.84","14,400,790"
09/25/2024,"564.05","576.88","563.72","568.31","16,543,350"
09/24/2024,"566.68","567.75","554.19","563.33","12,992,960"
09/23/2024,"569.50","573.98","562.41","564.41","12,830,670"
09/20/2024,"560.00","564.50","556.30","561.35","22,066,820"
09/19/2024,"550.00","562.07","546.52","559.10","15,646,950"
09/18/2024,"537.07","544.20","533.90","537.95","10,323,540"
09/17/2024,"537.60","542.10","530.57","536.32","11,690,780"
09/16/2024,"524.54","534.10","517.40","533.28","9,527,646"
09/13/2024,"520.34","527.58","517.11","524.62","10,321,420"
09/12/2024,"517.05","526.71","515.22","525.60","11,993,340"
09/11/2024,"507.01","513.12","495.60","511.83","10,782,530"
09/10/2024,"508.16","514.18","500.03","504.79","9,899,022"
09/09/2024,"506.16","511.33","502.08","504.79","11,047,830"
09/06/2024,"521.88","524.58","498.25","500.27","14,744,520"
09/05/2024,"511.72","521.63","511.15","516.86","8,640,888"
09/04/2024,"506.07","516.59","504.07","512.74","8,335,207"
09/03/2024,"519.64","525.49","508.62","511.76","12,448,000"
08/30/2024,"521.35","523.54","515.20","521.31","9,157,541"
08/29/2024,"519.05","527.20","515.68","518.22","8,317,424"
08/28/2024,"517.68","521.09","512.45","516.78","9,106,077"
08/27/2024,"518.98","524.01","515.31","519.10","6,282,720"
08/26/2024,"527.60","528.00","514.95","521.12","9,584,002"
08/23/2024,"536.92","539.87","525.06","528.00","11,323,940"
08/22/2024,"537.00","544.23","528.59","531.93","15,708,290"
08/21/2024,"527.15","539.40","526.94","535.16","13,423,290"
08/20/2024,"528.35","531.09","525.88","526.73","7,944,391"
08/19/2024,"526.87","531.66","522.76","529.28","9,879,713"
08/16/2024,"531.90","533.66","524.66","527.42","14,776,680"
08/15/2024,"531.79","539.77","526.70","537.33","13,482,140"
08/14/2024,"528.06","534.00","523.13","526.76","11,444,190"
08/13/2024,"520.01","531.50","518.15","528.54","13,743,840"
08/12/2024,"516.86","518.02","509.10","515.95","9,767,422"
08/09/2024,"507.71","518.34","505.70","517.77","13,696,640"
08/08/2024,"497.50","509.96","494.72","509.63","16,156,840"
08/07/2024,"503.13","510.15","486.86","488.92","20,105,311"
08/06/2024,"479.00","502.56","478.65","494.09","20,954,961"
08/05/2024,"451.35","483.48","450.80","475.73","21,396,189"
08/02/2024,"489.00","501.15","476.15","488.14","24,044,660"
08/01/2024,"521.00","527.17","492.10","497.74","43,083,078"
07/31/2024,"471.02","476.50","466.75","474.83","24,285,779"
07/30/2024,"467.00","472.73","456.70","463.19","11,390,440"
07/29/2024,"469.88","473.96","465.02","465.71","11,339,630"
07/26/2024,"464.20","469.77","459.42","465.70","14,222,390"
07/25/2024,"463.26","463.55","442.65","453.41","18,240,490"
07/24/2024,"472.31","476.30","460.58","461.27","17,649,740"
07/23/2024,"489.84","495.22","487.72","488.69","9,455,527"
07/22/2024,"486.58","492.06","483.90","487.40","12,023,090"
07/19/2024,"476.06","486.71","475.71","476.79","15,149,420"
07/18/2024,"475.00","479.24","464.54","475.85","19,267,160"
07/17/2024,"479.17","479.17","459.12","461.99","28,076,600"
07/16/2024,"501.50","503.95","485.79","489.79","14,075,830"
07/15/2024,"498.63","506.68","493.37","496.16","12,539,160"
07/12/2024,"497.76","508.09","494.23","498.87","19,750,539"
07/11/2024,"530.89","535.46","508.37","512.70","16,458,250"
07/10/2024,"530.79","538.88","528.36","534.69","10,983,280"
07/09/2024,"533.75","537.48","528.19","530.00","8,769,088"
07/08/2024,"542.35","542.81","526.65","529.32","14,917,500"
07/05/2024,"511.60","540.87","511.60","539.91","21,354,090"
07/03/2024,"506.37","511.28","506.02","509.96","6,005,615"
07/02/2024,"500.76","510.50","499.45","509.50","7,739,479"
07/01/2024,"504.95","506.58","493.17","504.68","10,328,150"
06/28/2024,"517.15","521.88","503.84","504.22","15,855,140"
06/27/2024,"514.25","522.88","513.90","519.56","10,121,200"
06/26/2024,"506.65","513.81","504.68","513.12","8,882,337"
06/25/2024,"497.05","510.71","495.50","510.60","12,109,770"
06/24/2024,"499.20","507.80","494.29","498.91","13,525,280"
06/21/2024,"503.45","503.45","492.39","494.78","23,130,730"
06/20/2024,"502.00","503.67","496.77","501.70","11,801,180"
06/18/2024,"504.56","506.00","495.02","499.49","13,060,430"
06/17/2024,"501.67","510.75","496.01","506.63","11,266,600"
06/14/2024,"502.65","507.15","500.75","504.16","10,243,350"
06/13/2024,"505.71","509.36","501.36","504.10","9,954,621"
06/12/2024,"513.99","514.01","504.47","508.84","11,983,230"
06/11/2024,"500.16","507.60","498.27","507.47","9,673,715"
06/10/2024,"493.86","502.66","493.41","502.60","11,236,920"
06/07/2024,"495.91","498.91","490.17","492.96","9,380,745"
06/06/2024,"492.98","502.82","490.89","493.76","10,667,340"
06/05/2024,"484.45","496.65","483.91","495.06","15,690,480"
06/04/2024,"477.00","478.89","473.23","476.99","7,088,718"
06/03/2024,"470.86","479.60","468.24","477.49","11,279,390"
05/31/2024,"465.80","469.12","454.46","466.83","16,919,811"
05/30/2024,"471.67","471.73","464.71","467.05","10,735,230"
05/29/2024,"474.66","479.85","473.70","474.36","9,226,218"
05/28/2024,"476.58","480.86","474.84","479.92","10,175,770"
05/24/2024,"467.62","479.85","466.30","478.22","12,024,250"
05/23/2024,"472.88","474.36","461.54","465.78","11,747,910"
05/22/2024,"467.87","473.72","465.65","467.78","10,078,610"
05/21/2024,"467.12","470.70","462.27","464.63","11,742,190"
05/20/2024,"469.95","473.20","467.04","468.84","11,745,080"
05/17/2024,"470.83","472.80","468.42","471.91","10,807,290"
05/16/2024,"475.00","477.69","472.75","473.23","16,608,180"
05/15/2024,"474.98","482.50","471.20","481.54","13,100,470"
05/14/2024,"463.37","472.54","460.08","471.85","10,478,550"
05/13/2024,"472.75","473.35","462.85","468.01","14,668,800"
05/10/2024,"477.09","477.50","469.60","476.20","10,750,000"
05/09/2024,"470.00","476.08","467.63","475.42","9,437,651"
05/08/2024,"463.50","475.58","463.00","472.60","11,683,930"
05/07/2024,"466.29","471.53","461.31","468.24","13,406,820"
05/06/2024,"455.58","466.16","453.34","465.68","15,094,630"
05/03/2024,"445.93","454.17","443.85","451.96","16,489,061"
05/02/2024,"438.84","443.96","432.28","441.68","15,221,320"
05/01/2024,"428.60","449.96","427.11","439.19","20,344,949"
04/30/2024,"431.05","439.62","429.72","430.17","18,429,500"
04/29/2024,"439.56","439.76","428.56","432.62","21,502,650"
04/26/2024,"441.46","446.44","431.96","443.29","32,691,439"
04/25/2024,"421.40","445.77","414.50","441.38","82,890,734"
04/24/2024,"508.06","510.00","484.58","493.50","37,772,680"
04/23/2024,"491.25","498.76","488.97","496.10","15,079,200"
04/22/2024,"489.72","492.01","473.40","481.73","17,271,131"
04/19/2024,"502.80","502.80","475.73","481.07","25,215,359"
04/18/2024,"499.82","512.21","499.04","501.80","14,808,670"
04/17/2024,"503.10","503.16","487.14","494.17","12,193,740"
04/16/2024,"498.11","504.77","497.11","499.76","9,847,925"
04/15/2024,"516.72","518.53","497.28","500.23","13,512,890"
04/12/2024,"517.75","520.19","509.33","511.90","11,984,540"
04/11/2024,"521.11","523.86","517.29","523.16","10,369,470"
04/10/2024,"509.29","522.56","505.80","519.83","11,418,490"
04/09/2024,"522.23","525.87","506.74","516.90","10,881,450"
04/08/2024,"529.28","531.49","518.89","519.25","13,260,580"
04/05/2024,"516.86","530.70","514.41","527.34","19,263,270"
04/04/2024,"516.42","530.00","510.58","510.92","26,476,250"
04/03/2024,"498.93","507.24","498.75","506.74","12,099,170"
04/02/2024,"485.10","497.53","484.65","497.37","11,081,030"
04/01/2024,"487.20","497.43","481.78","491.35","9,247,007"
03/28/2024,"492.84","492.89","485.15","485.58","15,212,760"
03/27/2024,"499.30","499.89","488.07","493.86","9,989,676"
03/26/2024,"505.13","510.00","495.21","495.89","11,205,380"
03/25/2024,"505.79","507.22","500.24","503.02","8,380,617"
03/22/2024,"507.00","509.97","504.34","509.58","8,120,593"
03/21/2024,"514.71","515.04","506.01","507.76","9,712,549"
03/20/2024,"499.50","508.20","495.17","505.52","11,711,100"
03/19/2024,"488.17","496.63","481.28","496.24","10,903,090"
03/18/2024,"491.91","497.42","486.81","496.98","11,755,250"
03/15/2024,"489.01","491.83","481.30","484.10","29,153,580"
03/14/2024,"500.26","501.35","488.16","491.83","12,620,010"
03/13/2024,"495.39","500.98","491.03","495.57","12,090,660"
03/12/2024,"493.26","502.31","484.73","499.75","15,448,230"
03/11/2024,"497.01","497.32","476.00","483.59","20,428,270"
03/08/2024,"514.19","523.57","499.35","505.95","18,597,061"
03/07/2024,"503.28","519.85","501.38","512.19","18,586,439"
03/06/2024,"497.63","502.97","494.29","496.09","11,757,930"
