Date,Open,High,Low,Close,Volume
08/06/2020,"93.32","93.65","91.78","92.57","7,269,306"
08/05/2020,"94.47","94.80","93.13","93.25","6,932,657"
08/04/2020,"95.92","96.03","94.06","94.29","7,865,121"
08/03/2020,"95.19","97.17","95.06","95.94","6,920,500"
07/31/2020,"95.54","97.25","93.55","94.91","14,614,330"
07/30/2020,"96.31","96.74","95.41","96.04","6,411,485"
07/29/2020,"96.87","97.40","96.64","97.01","5,511,997"
07/28/2020,"97.00","97.62","96.46","96.71","5,941,905"
07/27/2020,"96.35","97.89","96.26","97.16","5,030,716"
07/24/2020,"98.05","98.19","96.46","97.11","5,169,385"
07/23/2020,"98.24","98.92","97.45","98.03","5,127,240"
07/22/2020,"97.80","98.28","96.93","97.70","4,441,837"
07/21/2020,"99.81","99.81","97.17","97.40","8,240,543"
07/20/2020,"100.76","101.25","99.26","99.54","4,823,296"
07/17/2020,"100.29","101.28","99.92","100.83","6,896,147"
07/16/2020,"99.69","100.23","98.81","99.92","4,269,599"
07/15/2020,"100.00","100.48","98.82","100.48","5,661,647"
07/14/2020,"96.97","99.10","95.94","98.87","6,765,641"
07/13/2020,"97.36","99.56","96.92","97.86","8,507,428"
07/10/2020,"98.06","98.33","96.36","96.83","6,202,489"
07/09/2020,"99.08","99.78","96.81","97.94","5,817,301"
07/08/2020,"99.75","100.57","98.55","99.28","6,154,648"
07/07/2020,"98.68","100.69","98.56","99.35","6,345,646"
07/06/2020,"99.64","99.80","97.95","99.01","7,038,977"
07/02/2020,"99.45","99.99","97.86","98.88","6,158,784"
07/01/2020,"98.50","99.66","97.50","99.14","6,522,930"
06/30/2020,"95.97","98.88","95.83","98.18","8,112,461"
06/29/2020,"96.50","97.33","95.68","96.44","6,676,428"
06/26/2020,"96.89","97.03","95.04","96.13","14,568,400"
06/25/2020,"95.18","97.07","94.32","96.99","6,411,717"
06/24/2020,"96.46","97.16","94.35","95.14","9,025,114"
06/23/2020,"98.42","99.10","97.05","97.31","6,715,648"
06/22/2020,"96.64","97.30","95.82","97.27","6,004,318"
06/19/2020,"97.72","98.20","95.75","96.71","9,210,938"
06/18/2020,"95.56","96.45","95.26","96.23","4,571,600"
06/17/2020,"96.85","97.10","95.27","95.74","6,212,198"
06/16/2020,"94.86","96.20","93.48","96.06","9,370,575"
06/15/2020,"91.27","94.03","90.78","93.08","7,121,938"
06/12/2020,"93.74","94.74","91.03","92.46","8,010,053"
06/11/2020,"95.69","96.89","92.03","92.26","12,584,810"
06/10/2020,"96.99","99.35","96.80","96.90","11,138,330"
06/09/2020,"94.95","96.66","94.76","96.17","9,555,862"
06/08/2020,"92.91","95.01","92.81","94.59","6,621,350"
06/05/2020,"93.50","95.54","92.81","93.85","9,630,064"
06/04/2020,"90.28","93.48","90.25","93.04","9,525,657"
06/03/2020,"91.47","91.50","89.60","90.89","8,588,386"
06/02/2020,"90.97","91.70","90.05","91.04","9,413,274"
06/01/2020,"92.05","93.06","90.69","90.70","8,486,487"
05/29/2020,"91.00","92.89","89.60","92.67","13,781,610"
05/28/2020,"90.87","91.19","90.00","90.03","8,766,219"
05/27/2020,"90.54","91.00","88.56","89.98","12,529,480"
05/26/2020,"93.45","93.57","90.31","90.71","11,869,790"
05/22/2020,"92.87","93.01","91.73","92.10","5,507,028"
05/21/2020,"91.28","93.13","90.35","93.02","10,393,250"
05/20/2020,"92.13","92.54","89.90","91.19","10,661,480"
05/19/2020,"91.26","91.65","89.56","91.20","9,892,545"
05/18/2020,"92.00","93.66","91.31","91.47","16,302,850"
05/15/2020,"90.01","91.15","89.42","90.71","14,071,200"
05/14/2020,"87.62","90.48","87.43","89.94","13,379,450"
05/13/2020,"90.74","92.24","87.73","88.87","23,562,619"
05/12/2020,"90.00","92.23","88.47","90.46","23,492,320"
05/11/2020,"85.08","88.46","83.98","87.90","19,219,811"
05/08/2020,"84.42","84.66","82.45","83.96","20,190,160"
05/07/2020,"86.52","86.84","83.56","84.22","11,941,830"
05/06/2020,"86.28","88.15","85.25","85.42","17,042,650"
05/05/2020,"82.95","86.48","82.60","85.37","10,927,020"
05/04/2020,"82.22","82.84","81.12","81.86","6,832,986"
05/01/2020,"81.95","84.23","80.50","82.84","12,705,350"
04/30/2020,"82.97","83.26","81.23","82.20","15,535,760"
04/29/2020,"83.72","84.75","82.14","83.76","8,231,710"
04/28/2020,"85.70","85.97","82.37","82.76","8,341,001"
04/27/2020,"84.03","84.92","83.78","84.69","9,209,746"
04/24/2020,"82.87","83.67","82.35","83.59","6,771,062"
04/23/2020,"82.18","83.83","81.96","82.04","7,869,807"
04/22/2020,"81.23","82.45","80.73","81.47","7,033,623"
04/21/2020,"82.51","82.97","80.02","80.36","9,627,546"
04/20/2020,"83.54","85.33","82.63","83.99","9,126,276"
04/17/2020,"84.00","84.79","82.50","83.45","10,734,780"
04/16/2020,"82.73","83.72","81.58","81.86","10,326,850"
04/15/2020,"80.51","83.04","79.62","81.82","8,977,648"
04/14/2020,"80.62","82.85","80.29","82.13","11,072,660"
04/13/2020,"80.66","81.33","78.66","80.30","9,293,466"
04/09/2020,"78.56","80.08","78.56","79.75","9,425,927"
04/08/2020,"76.44","78.98","74.78","78.56","12,218,490"
04/07/2020,"78.38","78.58","75.25","75.39","11,591,690"
04/06/2020,"75.74","77.26","74.03","75.73","10,230,300"
04/03/2020,"74.65","75.44","72.55","73.37","8,062,676"
04/02/2020,"72.78","75.50","71.46","75.13","8,077,758"
04/01/2020,"72.12","73.99","71.43","73.42","12,948,010"
03/31/2020,"75.40","77.92","74.44","76.19","20,481,990"
03/30/2020,"73.52","76.24","73.47","75.24","10,671,560"
03/27/2020,"71.63","75.06","70.71","72.67","12,293,280"
03/26/2020,"68.82","74.31","68.76","73.83","15,985,180"
03/25/2020,"67.92","70.68","65.55","67.91","20,017,320"
03/24/2020,"68.16","71.82","67.09","67.49","18,376,340"
03/23/2020,"67.38","67.75","62.55","64.50","19,218,990"
03/20/2020,"73.00","73.00","66.81","68.82","18,844,490"
03/19/2020,"69.10","74.85","65.33","71.06","19,739,930"
03/18/2020,"70.00","71.39","64.69","71.03","23,712,811"
03/17/2020,"75.71","77.71","69.99","73.02","23,204,990"
03/16/2020,"79.00","82.18","73.58","74.27","20,916,000"
03/13/2020,"83.36","86.32","80.70","85.37","21,867,670"
03/12/2020,"78.85","81.29","77.06","78.61","19,935,689"
03/11/2020,"85.80","86.64","83.57","84.85","10,385,830"
03/10/2020,"88.19","88.22","83.76","87.53","12,965,840"
03/09/2020,"84.00","87.34","82.43","85.27","15,806,150"
03/06/2020,"88.73","89.76","87.26","88.82","12,664,560"
03/05/2020,"90.06","91.71","89.43","90.61","9,688,386"
03/04/2020,"89.27","91.86","88.95","91.75","16,590,381"
03/03/2020,"89.44","90.90","85.66","87.57","12,660,860"
03/02/2020,"86.00","88.78","83.55","88.69","12,171,080"
